,mes,departamento,municipio,temperatura_promedio,temperatura_minima,temperatura_maxima
336,2016-03,CUNDINAMARCA,MOSQUERA,14.892043895747598,2.8,24.6
337,2016-03,CUNDINAMARCA,NEMOCÓN,14.802479338842975,0.5,25.4
338,2016-03,CUNDINAMARCA,PASCA,16.913524590163934,11.9,23.3
339,2016-03,CUNDINAMARCA,PUERTO SALGAR,31.439766081871344,22.4,38.3
340,2016-03,CUNDINAMARCA,QUEBRADANEGRA,24.581486486486487,18.5,33.5
341,2016-03,CUNDINAMARCA,SAN BERNARDO,18.858870967741936,0.0,27.4
342,2016-03,CUNDINAMARCA,SAN CAYETANO,14.138783783783785,6.8,23.9
343,2016-03,CUNDINAMARCA,SUBACHOQUE,12.587179487179487,6.7,21.6
344,2016-03,CUNDINAMARCA,TOCANCIPÁ,0.0,0.0,0.0
345,2016-03,CUNDINAMARCA,UBATÉ,15.131428571428572,4.3,25.4
346,2016-03,CUNDINAMARCA,VIANÍ,22.980568720379146,0.0,28.8
347,2016-03,CUNDINAMARCA,VILLETA,25.227027027027027,18.3,34.4
348,2016-03,CUNDINAMARCA,ZIPAQUIRÁ,10.85680224403927,1.8,20.4
349,2016-03,NARIÑO,PASTO,15.576671214188268,7.3,23.5
350,2016-03,NARIÑO,TAMINANGO,24.889421720733424,19.9,34.4
351,2016-03,NARIÑO,TÚQUERRES,12.35169971671388,7.9,20.5
352,2016-04,CUNDINAMARCA,CABRERA,12.1657223796034,8.3,17.7
353,2016-04,CUNDINAMARCA,CACHIPAY,19.956843575418993,16.2,26.6
354,2016-04,CUNDINAMARCA,CAPARRAPÍ,21.753277545327755,17.9,28.5
355,2016-04,CUNDINAMARCA,CARMEN DE CARUPA,15.328730822873084,9.4,23.4
356,2016-04,CUNDINAMARCA,EL COLEGIO,17.327513966480446,14.8,22.4
357,2016-04,CUNDINAMARCA,FUSAGASUGÁ,7.880171184022824,6.5,9.3
358,2016-04,CUNDINAMARCA,FÚQUENE,15.430404463040446,7.3,23.2
359,2016-04,CUNDINAMARCA,GUASCA,10.490870786516854,4.3,15.4
360,2016-04,CUNDINAMARCA,LA CALERA,10.118361581920905,5.8,16.9
361,2016-04,CUNDINAMARCA,LENGUAZAQUE,12.932960893854748,6.8,20.4
362,2016-04,CUNDINAMARCA,MOSQUERA,14.52603550295858,5.5,23.6
363,2016-04,CUNDINAMARCA,NEMOCÓN,14.617138810198302,6.1,24.1
364,2016-04,CUNDINAMARCA,PASCA,16.309759547383308,12.6,22.5
365,2016-04,CUNDINAMARCA,PUERTO SALGAR,29.307627118644067,22.3,36.7
366,2016-04,CUNDINAMARCA,QUEBRADANEGRA,23.362341325811002,18.5,33.6
367,2016-04,CUNDINAMARCA,SAN BERNARDO,17.829567642956764,12.1,25.7
368,2016-04,CUNDINAMARCA,SAN CAYETANO,13.886173184357542,8.3,23.5
369,2016-04,CUNDINAMARCA,SUBACHOQUE,11.981729428172942,8.0,18.4
370,2016-04,CUNDINAMARCA,TOCANCIPÁ,0.0,0.0,0.0
371,2016-04,CUNDINAMARCA,UBATÉ,14.883737517831669,8.4,22.7
372,2016-04,CUNDINAMARCA,VIANÍ,19.142148760330578,0.0,28.3
373,2016-04,CUNDINAMARCA,VILLETA,24.18765778401122,19.0,32.8
374,2016-04,CUNDINAMARCA,ZIPAQUIRÁ,10.565986394557823,6.3,17.1
375,2016-04,NARIÑO,BARBACOAS,23.54033613445378,20.3,29.6
376,2016-04,NARIÑO,PASTO,15.52169014084507,7.6,25.3
377,2016-04,NARIÑO,PUERRES,11.841198501872661,11.7,12.0
378,2016-04,NARIÑO,TAMINANGO,24.75,19.7,33.6
379,2016-04,NARIÑO,TÚQUERRES,12.462704309063893,1.6,38.5
380,2016-05,CUNDINAMARCA,CABRERA,12.00853146853147,8.4,19.2
381,2016-05,CUNDINAMARCA,CACHIPAY,20.21763122476447,16.5,27.2
382,2016-05,CUNDINAMARCA,CAPARRAPÍ,21.989722675367048,0.0,29.7
383,2016-05,CUNDINAMARCA,CARMEN DE CARUPA,13.557936507936509,0.0,22.5
384,2016-05,CUNDINAMARCA,EL COLEGIO,17.37240915208614,14.6,22.2
385,2016-05,CUNDINAMARCA,FUSAGASUGÁ,8.063009845288327,5.7,9.7
386,2016-05,CUNDINAMARCA,FÚQUENE,14.863122476446836,7.0,22.5
387,2016-05,CUNDINAMARCA,GUASCA,10.058747447243022,4.0,15.5
388,2016-05,CUNDINAMARCA,LA CALERA,10.688380716934487,5.5,20.0
389,2016-05,CUNDINAMARCA,LENGUAZAQUE,12.068867924528302,5.2,18.4
390,2016-05,CUNDINAMARCA,MOSQUERA,14.296218487394958,5.8,21.7
391,2016-05,CUNDINAMARCA,NEMOCÓN,13.784530386740332,4.9,21.3
392,2016-05,CUNDINAMARCA,PASCA,16.183588317107095,11.9,22.1
393,2016-05,CUNDINAMARCA,PUERTO SALGAR,31.779844961240315,25.4,38.4
394,2016-05,CUNDINAMARCA,QUEBRADANEGRA,23.741046831955924,18.3,33.9
395,2016-05,CUNDINAMARCA,SAN BERNARDO,18.13763440860215,11.2,25.2
396,2016-05,CUNDINAMARCA,SAN CAYETANO,14.274114441416895,7.7,22.7
397,2016-05,CUNDINAMARCA,SUBACHOQUE,11.525876010781673,7.8,17.7
398,2016-05,CUNDINAMARCA,TOCANCIPÁ,0.0,0.0,0.0
399,2016-05,CUNDINAMARCA,UBATÉ,13.966947960618846,7.9,21.8
400,2016-05,CUNDINAMARCA,VIANÍ,21.91871921182266,0.0,29.0
401,2016-05,CUNDINAMARCA,VILLETA,24.375716234652117,18.2,33.7
402,2016-05,CUNDINAMARCA,ZIPAQUIRÁ,9.57,6.0,12.1
403,2016-05,NARIÑO,BARBACOAS,23.482099596231496,20.0,29.2
404,2016-05,NARIÑO,CONTADERO,16.43107769423559,9.1,27.0
405,2016-05,NARIÑO,PASTO,15.189094650205762,5.9,25.2
406,2016-05,NARIÑO,PUERRES,7.26067415730337,5.7,11.0
407,2016-05,NARIÑO,TAMINANGO,24.20842105263158,19.6,33.7
408,2016-05,NARIÑO,TÚQUERRES,12.01264534883721,1.2,22.8
409,2016-06,CUNDINAMARCA,CABRERA,11.4,7.3,17.6
410,2016-06,CUNDINAMARCA,CACHIPAY,21.313905784138342,15.2,29.7
411,2016-06,CUNDINAMARCA,CAPARRAPÍ,22.174166666666665,18.0,30.0
412,2016-06,CUNDINAMARCA,CARMEN DE CARUPA,11.310947368421052,0.0,45.5
413,2016-06,CUNDINAMARCA,EL COLEGIO,20.162438908093932,13.2,28.1
414,2016-06,CUNDINAMARCA,FUSAGASUGÁ,8.209129213483145,6.8,10.0
415,2016-06,CUNDINAMARCA,FÚQUENE,14.204583333333332,5.4,22.0
416,2016-06,CUNDINAMARCA,GUASCA,8.745,1.9,14.6
417,2016-06,CUNDINAMARCA,LA CALERA,11.673882820258193,4.9,20.3
418,2016-06,CUNDINAMARCA,LA PALMA,21.312768480695745,15.6,31.7
419,2016-06,CUNDINAMARCA,LENGUAZAQUE,11.017916666666666,4.9,17.6
420,2016-06,CUNDINAMARCA,MOSQUERA,13.38706047819972,3.6,22.7
421,2016-06,CUNDINAMARCA,NEMOCÓN,12.719094766619518,4.0,20.6
422,2016-06,CUNDINAMARCA,PACHO,19.811641655297866,14.8,28.4
423,2016-06,CUNDINAMARCA,PASCA,15.457643758765778,10.7,21.5
424,2016-06,CUNDINAMARCA,PUERTO SALGAR,31.769642857142856,25.0,38.4
425,2016-06,CUNDINAMARCA,QUEBRADANEGRA,23.704335664335662,18.0,32.6
426,2016-06,CUNDINAMARCA,QUETAME,17.467045712986128,13.6,26.9
427,2016-06,CUNDINAMARCA,SAN BERNARDO,16.602083333333333,10.0,26.1
428,2016-06,CUNDINAMARCA,SAN CAYETANO,13.85958041958042,7.2,21.8
429,2016-06,CUNDINAMARCA,SASAIMA,20.173029966703663,15.5,29.4
430,2016-06,CUNDINAMARCA,SUBACHOQUE,10.227500000000001,6.6,17.2
431,2016-06,CUNDINAMARCA,TIBACUY,20.18814073000395,15.4,34.6
432,2016-06,CUNDINAMARCA,TOCANCIPÁ,0.0,0.0,0.0
433,2016-06,CUNDINAMARCA,UBATÉ,13.28047752808989,6.6,20.8
434,2016-06,CUNDINAMARCA,VIANÍ,21.548750000000002,17.1,27.8
435,2016-06,CUNDINAMARCA,VILLETA,23.849510489510493,17.4,32.3
436,2016-06,CUNDINAMARCA,ZIPAQUIRÁ,7.952173913043478,6.6,10.2
437,2016-06,NARIÑO,BARBACOAS,22.741666666666667,18.6,29.2
438,2016-06,NARIÑO,CONSACÁ,20.25898135516144,14.0,31.3
439,2016-06,NARIÑO,CONTADERO,15.361752433936022,9.4,26.3
440,2016-06,NARIÑO,LA UNIÓN,21.07583530649829,15.8,30.3
441,2016-06,NARIÑO,PASTO,14.375666199158486,6.9,24.6
442,2016-06,NARIÑO,PUERRES,4.576511226252159,0.0,17.6
443,2016-06,NARIÑO,SANDONÁ,19.019699140401148,13.0,30.6
444,2016-06,NARIÑO,TAMINANGO,23.118160377358492,19.1,32.9
445,2016-06,NARIÑO,TÚQUERRES,11.140762463343108,5.6,19.9
446,2016-07,CUNDINAMARCA,CABRERA,10.97524204702628,6.9,17.5
447,2016-07,CUNDINAMARCA,CACHIPAY,21.03685373398144,14.7,30.7
448,2016-07,CUNDINAMARCA,CAPARRAPÍ,22.1804318488529,17.0,30.0
449,2016-07,CUNDINAMARCA,CARMEN DE CARUPA,12.408906882591094,0.0,18.6
450,2016-07,CUNDINAMARCA,EL COLEGIO,19.763983233018056,13.1,27.1
451,2016-07,CUNDINAMARCA,FUSAGASUGÁ,8.129972375690608,6.6,9.9
452,2016-07,CUNDINAMARCA,FÚQUENE,14.03157894736842,6.6,21.3
453,2016-07,CUNDINAMARCA,GUASCA,8.765366509751177,0.2,14.4
454,2016-07,CUNDINAMARCA,LA CALERA,10.805016501650165,4.3,24.3
455,2016-07,CUNDINAMARCA,LA PALMA,21.055342007878718,14.6,31.9
456,2016-07,CUNDINAMARCA,LENGUAZAQUE,10.814439946018894,6.0,15.9
457,2016-07,CUNDINAMARCA,MOSQUERA,13.459944367176636,4.6,21.1
458,2016-07,CUNDINAMARCA,NEMOCÓN,12.734626038781164,3.3,19.3
459,2016-07,CUNDINAMARCA,PACHO,19.610897588923372,14.5,30.3
460,2016-07,CUNDINAMARCA,PASCA,15.21161825726141,11.0,21.0
461,2016-07,CUNDINAMARCA,PUERTO SALGAR,31.509578544061302,22.9,37.2
462,2016-07,CUNDINAMARCA,QUEBRADANEGRA,24.095329670329672,17.1,33.5
463,2016-07,CUNDINAMARCA,QUETAME,17.394731195613303,12.6,26.4
464,2016-07,CUNDINAMARCA,SAN BERNARDO,16.370026881720428,9.1,26.1
465,2016-07,CUNDINAMARCA,SAN CAYETANO,13.549452054794521,7.0,21.0
466,2016-07,CUNDINAMARCA,SASAIMA,19.946661880832735,15.3,30.0
467,2016-07,CUNDINAMARCA,SUBACHOQUE,10.002564102564103,0.0,15.7
468,2016-07,CUNDINAMARCA,TIBACUY,20.645173606968143,15.4,37.3
469,2016-07,CUNDINAMARCA,TOCANCIPÁ,0.0,0.0,0.0
470,2016-07,CUNDINAMARCA,UBATÉ,12.957518248175182,5.3,19.2
471,2016-07,CUNDINAMARCA,VIANÍ,21.29905533063428,16.4,28.4
472,2016-07,CUNDINAMARCA,VILLETA,24.424931506849315,16.2,33.2
473,2016-07,CUNDINAMARCA,ZIPAQUIRÁ,7.905263157894736,6.1,11.5
474,2016-07,NARIÑO,BARBACOAS,22.47016129032258,19.2,27.9
475,2016-07,NARIÑO,CONSACÁ,20.074131680505204,13.5,31.0
476,2016-07,NARIÑO,CONTADERO,14.807872928176796,8.4,23.0
477,2016-07,NARIÑO,LA UNIÓN,21.159464285714286,15.1,32.9
478,2016-07,NARIÑO,PASTO,13.874651810584957,6.0,22.5
479,2016-07,NARIÑO,PUERRES,0.628235294117647,0.0,48.4
480,2016-07,NARIÑO,SANDONÁ,18.894646452682696,12.8,32.8
481,2016-07,NARIÑO,TAMINANGO,23.216849015317287,18.1,34.6
482,2016-07,NARIÑO,TÚQUERRES,10.568436154949785,4.7,17.8
483,2016-08,CUNDINAMARCA,CABRERA,11.37075208913649,6.9,18.2
484,2016-08,CUNDINAMARCA,CACHIPAY,22.727838334353947,16.1,32.4
485,2016-08,CUNDINAMARCA,CAPARRAPÍ,23.05698924731183,0.0,31.0
486,2016-08,CUNDINAMARCA,CARMEN DE CARUPA,12.627956989247313,5.4,20.7
487,2016-08,CUNDINAMARCA,EL COLEGIO,20.92246329169406,13.1,27.7
488,2016-08,CUNDINAMARCA,FUSAGASUGÁ,8.157975034674063,6.0,9.9
489,2016-08,CUNDINAMARCA,FÚQUENE,14.236424731182796,3.9,22.6
490,2016-08,CUNDINAMARCA,GUASCA,8.814314516129032,1.6,14.5
491,2016-08,CUNDINAMARCA,LA CALERA,10.718446601941748,2.8,21.7
492,2016-08,CUNDINAMARCA,LA PALMA,22.06957439324657,15.5,33.7
493,2016-08,CUNDINAMARCA,LENGUAZAQUE,10.768682795698924,2.5,17.4
494,2016-08,CUNDINAMARCA,MOSQUERA,13.428753541076489,4.0,22.5
495,2016-08,CUNDINAMARCA,NEMOCÓN,12.628155339805824,1.5,21.2
496,2016-08,CUNDINAMARCA,PACHO,20.718570427470215,15.5,29.9
497,2016-08,CUNDINAMARCA,PASCA,15.724407252440725,10.5,21.3
498,2016-08,CUNDINAMARCA,PUERTO SALGAR,32.235678391959794,23.9,39.5
499,2016-08,CUNDINAMARCA,QUEBRADANEGRA,25.533969986357437,17.0,34.6
500,2016-08,CUNDINAMARCA,QUETAME,17.942093810444874,12.7,28.3
501,2016-08,CUNDINAMARCA,SAN BERNARDO,16.785329744279945,9.1,25.7
502,2016-08,CUNDINAMARCA,SAN CAYETANO,13.983196721311476,7.3,22.7
503,2016-08,CUNDINAMARCA,SASAIMA,21.175436115040075,15.5,29.3
504,2016-08,CUNDINAMARCA,SUBACHOQUE,10.269758064516129,5.2,16.2
505,2016-08,CUNDINAMARCA,TIBACUY,21.5487139234392,15.1,38.7
506,2016-08,CUNDINAMARCA,TOCANCIPÁ,0.0,0.0,0.0
507,2016-08,CUNDINAMARCA,UBATÉ,13.333333333333334,4.7,21.3
508,2016-08,CUNDINAMARCA,VIANÍ,22.656123822341858,0.0,29.3
509,2016-08,CUNDINAMARCA,VILLETA,26.121448087431695,17.0,34.7
510,2016-08,CUNDINAMARCA,ZIPAQUIRÁ,9.357142857142858,7.1,13.1
511,2016-08,NARIÑO,BARBACOAS,22.533736559139783,19.7,29.1
512,2016-08,NARIÑO,CONSACÁ,21.34889486609753,13.5,34.1
513,2016-08,NARIÑO,CONTADERO,15.074736842105263,6.7,22.9
514,2016-08,NARIÑO,LA UNIÓN,22.356269442450348,15.3,35.9
515,2016-08,NARIÑO,PASTO,14.039870223503964,2.7,22.5
516,2016-08,NARIÑO,PUERRES,0.4861635220125786,0.0,32.8
517,2016-08,NARIÑO,SANDONÁ,19.799387975519018,12.1,33.5
518,2016-08,NARIÑO,TAMINANGO,23.992869875222816,19.2,35.6
519,2016-08,NARIÑO,TÚQUERRES,10.732456140350877,4.5,19.6
520,2016-09,CUNDINAMARCA,CABRERA,11.040153846153848,6.1,17.5
521,2016-09,CUNDINAMARCA,CACHIPAY,22.181814988290398,15.5,32.1
522,2016-09,CUNDINAMARCA,CAPARRAPÍ,22.041585535465924,17.6,30.9
523,2016-09,CUNDINAMARCA,CARMEN DE CARUPA,12.77566063977747,5.4,21.5
524,2016-09,CUNDINAMARCA,EL COLEGIO,20.39925016300804,12.8,28.7
525,2016-09,CUNDINAMARCA,FUSAGASUGÁ,8.39320987654321,6.9,10.0
526,2016-09,CUNDINAMARCA,FÚQUENE,13.961196105702365,3.2,23.8
527,2016-09,CUNDINAMARCA,GUASCA,9.102222222222222,1.4,14.8
528,2016-09,CUNDINAMARCA,LA CALERA,10.703698501872658,2.6,21.9
529,2016-09,CUNDINAMARCA,LA PALMA,20.951856189249327,15.2,31.6
530,2016-09,CUNDINAMARCA,LENGUAZAQUE,11.03546592489569,3.4,18.9
531,2016-09,CUNDINAMARCA,MOSQUERA,13.515444617784711,3.1,21.8
532,2016-09,CUNDINAMARCA,NEMOCÓN,13.11160839160839,1.9,23.2
533,2016-09,CUNDINAMARCA,PACHO,19.70900679315999,14.5,29.8
534,2016-09,CUNDINAMARCA,PASCA,15.496284829721363,11.1,22.5
535,2016-09,CUNDINAMARCA,PUERTO SALGAR,29.900760456273762,22.9,34.8
536,2016-09,CUNDINAMARCA,QUEBRADANEGRA,24.1064610866373,17.4,34.5
537,2016-09,CUNDINAMARCA,QUETAME,18.252910176835695,12.1,29.0
538,2016-09,CUNDINAMARCA,SAN BERNARDO,16.683542538354253,9.1,25.7
539,2016-09,CUNDINAMARCA,SAN CAYETANO,13.436308623298032,6.1,22.1
540,2016-09,CUNDINAMARCA,SASAIMA,20.16735387138339,14.7,30.7
541,2016-09,CUNDINAMARCA,SUBACHOQUE,10.499027777777778,5.8,17.4
542,2016-09,CUNDINAMARCA,TIBACUY,20.530343533825768,13.8,32.0
543,2016-09,CUNDINAMARCA,TOCANCIPÁ,0.0,0.0,0.0
544,2016-09,CUNDINAMARCA,UBATÉ,13.386708860759493,5.7,23.6
545,2016-09,CUNDINAMARCA,VIANÍ,21.711699164345404,0.0,28.4
546,2016-09,CUNDINAMARCA,VILLETA,25.092042042042042,17.9,35.4
547,2016-09,CUNDINAMARCA,ZIPAQUIRÁ,6.800000000000001,5.7,7.9
548,2016-09,NARIÑO,BARBACOAS,23.023728813559323,20.6,28.3
549,2016-09,NARIÑO,CONSACÁ,20.970640590233046,13.4,33.2
550,2016-09,NARIÑO,CONTADERO,15.157284299858558,7.8,24.1
551,2016-09,NARIÑO,LA UNIÓN,21.41244876449233,15.2,34.4
552,2016-09,NARIÑO,PASTO,14.366346863468635,5.8,23.6
553,2016-09,NARIÑO,PUERRES,2.1725571725571724,0.0,32.8
554,2016-09,NARIÑO,SANDONÁ,19.47579341843307,12.4,34.9
555,2016-09,NARIÑO,TAMINANGO,23.621992481203005,19.1,35.7
556,2016-09,NARIÑO,TÚQUERRES,11.078267716535432,5.3,20.5
557,2016-10,CUNDINAMARCA,CABRERA,11.36750348675035,6.4,17.2
558,2016-10,CUNDINAMARCA,CACHIPAY,19.66894664842681,15.1,27.1
559,2016-10,CUNDINAMARCA,CAPARRAPÍ,20.976881720430107,17.1,27.5
560,2016-10,CUNDINAMARCA,CARMEN DE CARUPA,13.514535666218034,5.0,24.1
561,2016-10,CUNDINAMARCA,EL COLEGIO,16.833378196500675,13.6,21.7
562,2016-10,CUNDINAMARCA,FUSAGASUGÁ,8.126410256410256,6.6,10.0
563,2016-10,CUNDINAMARCA,FÚQUENE,14.3002688172043,3.8,22.8
564,2016-10,CUNDINAMARCA,GIRARDOT,28.72488687782805,22.7,35.9
565,2016-10,CUNDINAMARCA,GUASCA,10.011932418162617,2.5,19.8
566,2016-10,CUNDINAMARCA,LA CALERA,11.9890756302521,3.4,27.5
567,2016-10,CUNDINAMARCA,LENGUAZAQUE,11.683333333333334,2.7,18.5
568,2016-10,CUNDINAMARCA,MOSQUERA,13.748863636363637,2.5,22.0
569,2016-10,CUNDINAMARCA,NEMOCÓN,13.547668393782383,0.4,23.3
570,2016-10,CUNDINAMARCA,PASCA,15.698837209302324,11.0,21.7
571,2016-10,CUNDINAMARCA,PUERTO SALGAR,26.927866242038217,21.1,34.8
572,2016-10,CUNDINAMARCA,QUEBRADANEGRA,23.093557422969187,17.7,32.5
573,2016-10,CUNDINAMARCA,SAN BERNARDO,17.236608344549126,0.0,26.1
574,2016-10,CUNDINAMARCA,SAN CAYETANO,12.775972222222224,7.2,21.2
575,2016-10,CUNDINAMARCA,SUBACHOQUE,11.190418353576248,5.5,18.4
576,2016-10,CUNDINAMARCA,TOCANCIPÁ,0.0,0.0,0.0
577,2016-10,CUNDINAMARCA,UBATÉ,14.095410292072323,5.6,22.9
578,2016-10,CUNDINAMARCA,VIANÍ,21.11989247311828,16.1,27.3
579,2016-10,CUNDINAMARCA,VILLAPINZÓN,8.850428816466552,2.5,15.4
580,2016-10,CUNDINAMARCA,VILLETA,24.27921686746988,18.4,33.4
581,2016-10,CUNDINAMARCA,ZIPAQUIRÁ,9.797133220910624,3.3,18.1
582,2016-10,NARIÑO,CONTADERO,15.675940860215054,7.5,26.3
583,2016-10,NARIÑO,PASTO,14.478299930891499,4.5,25.3
584,2016-10,NARIÑO,PUERRES,5.250909090909091,0.0,32.8
585,2016-10,NARIÑO,TAMINANGO,22.95204081632653,19.1,33.4
586,2016-10,NARIÑO,TÚQUERRES,11.67557603686636,4.5,20.9
587,2016-11,CUNDINAMARCA,CABRERA,11.449166666666667,6.9,16.9
588,2016-11,CUNDINAMARCA,CACHIPAY,18.87415254237288,15.2,24.8
589,2016-11,CUNDINAMARCA,CAPARRAPÍ,20.558591549295777,17.0,28.0
590,2016-11,CUNDINAMARCA,CARMEN DE CARUPA,12.884865629420085,5.0,22.0
591,2016-11,CUNDINAMARCA,EL COLEGIO,16.47277856135402,13.6,19.7
592,2016-11,CUNDINAMARCA,FUSAGASUGÁ,8.473630831643002,6.2,10.0
593,2016-11,CUNDINAMARCA,FÚQUENE,14.166901408450704,4.2,23.4
594,2016-11,CUNDINAMARCA,GIRARDOT,28.178297872340426,22.0,36.3
595,2016-11,CUNDINAMARCA,GUASCA,8.665532223026792,2.9,19.9
596,2016-11,CUNDINAMARCA,LA CALERA,11.704370797310279,4.5,25.7
597,2016-11,CUNDINAMARCA,LENGUAZAQUE,12.003389830508475,4.5,19.0
598,2016-11,CUNDINAMARCA,MOSQUERA,13.815492957746478,6.1,22.0
599,2016-11,CUNDINAMARCA,NEMOCÓN,13.495833333333334,2.9,23.9
600,2016-11,CUNDINAMARCA,PASCA,15.441201117318435,11.0,20.4
601,2016-11,CUNDINAMARCA,PUERTO SALGAR,26.488472222222224,21.7,36.3
602,2016-11,CUNDINAMARCA,QUEBRADANEGRA,22.63583333333333,17.8,30.5
603,2016-11,CUNDINAMARCA,SAN BERNARDO,17.647813822284906,11.7,25.7
604,2016-11,CUNDINAMARCA,SAN CAYETANO,12.187083333333334,7.0,18.1
605,2016-11,CUNDINAMARCA,SUBACHOQUE,10.941325811001409,5.7,18.1
606,2016-11,CUNDINAMARCA,TOCANCIPÁ,0.0,0.0,0.0
607,2016-11,CUNDINAMARCA,UBATÉ,13.942083333333333,6.0,22.1
608,2016-11,CUNDINAMARCA,VIANÍ,20.787165021156557,16.9,27.0
609,2016-11,CUNDINAMARCA,VILLAPINZÓN,9.255070422535212,2.9,18.5
610,2016-11,CUNDINAMARCA,VILLETA,23.945833333333333,19.1,32.3
611,2016-11,CUNDINAMARCA,ZIPAQUIRÁ,9.811944444444444,2.4,17.4
612,2016-11,NARIÑO,BARBACOAS,22.65075471698113,18.4,29.4
613,2016-11,NARIÑO,CONTADERO,15.861227336122734,8.1,25.5
614,2016-11,NARIÑO,PASTO,14.59874125874126,3.3,25.2
615,2016-11,NARIÑO,PUERRES,7.353146853146853,2.0,14.8
616,2016-11,NARIÑO,TAMINANGO,23.150782997762864,18.8,31.8
617,2016-11,NARIÑO,TÚQUERRES,11.931063829787233,2.6,21.4
618,2016-12,CUNDINAMARCA,CABRERA,10.842370572207084,5.6,15.7
619,2016-12,CUNDINAMARCA,CACHIPAY,18.969713506139154,16.0,24.3
620,2016-12,CUNDINAMARCA,CAPARRAPÍ,20.665877437325907,17.0,25.2
621,2016-12,CUNDINAMARCA,CARMEN DE CARUPA,12.793379310344829,0.0,21.5
622,2016-12,CUNDINAMARCA,EL COLEGIO,16.185753803596125,13.2,19.7
623,2016-12,CUNDINAMARCA,FUSAGASUGÁ,8.43371335504886,6.6,10.0
624,2016-12,CUNDINAMARCA,FÚQUENE,13.760719225449517,3.4,22.1
625,2016-12,CUNDINAMARCA,GIRARDOT,27.84474761255116,21.1,35.3
626,2016-12,CUNDINAMARCA,GUASCA,7.935800807537013,2.0,18.5
627,2016-12,CUNDINAMARCA,LA CALERA,11.24242857142857,2.4,24.0
628,2016-12,CUNDINAMARCA,LENGUAZAQUE,11.245152354570637,2.0,18.3
629,2016-12,CUNDINAMARCA,MOSQUERA,14.587564766839378,1.9,49.3
630,2016-12,CUNDINAMARCA,NEMOCÓN,12.855047106325706,1.9,21.6
631,2016-12,CUNDINAMARCA,PASCA,15.192462987886945,10.1,20.6
632,2016-12,CUNDINAMARCA,PUERTO SALGAR,26.86657608695652,21.8,34.9
633,2016-12,CUNDINAMARCA,QUEBRADANEGRA,22.794347240915208,17.9,31.2
634,2016-12,CUNDINAMARCA,SAN BERNARDO,16.885159500693483,10.4,24.0
635,2016-12,CUNDINAMARCA,SAN CAYETANO,12.126244952893673,6.4,17.6
636,2016-12,CUNDINAMARCA,SUBACHOQUE,10.74868603042877,4.9,18.1
637,2016-12,CUNDINAMARCA,TOCANCIPÁ,0.0,0.0,0.0
638,2016-12,CUNDINAMARCA,UBATÉ,13.7257065948856,6.1,22.1
639,2016-12,CUNDINAMARCA,VIANÍ,20.482849239280775,16.2,25.9
640,2016-12,CUNDINAMARCA,VILLAPINZÓN,8.597560975609756,1.1,15.4
641,2016-12,CUNDINAMARCA,VILLETA,23.794347240915208,18.6,31.1
642,2016-12,CUNDINAMARCA,ZIPAQUIRÁ,9.448452220726782,1.5,17.8
643,2016-12,NARIÑO,BARBACOAS,22.495087719298247,19.2,27.2
644,2016-12,NARIÑO,CONTADERO,15.626244952893673,9.9,26.2
645,2016-12,NARIÑO,PASTO,14.376985195154779,6.7,24.4
646,2016-12,NARIÑO,PUERRES,6.789068825910931,3.6,13.4
647,2016-12,NARIÑO,TAMINANGO,23.470757575757577,18.5,31.8
648,2016-12,NARIÑO,TÚQUERRES,11.916823687752355,5.6,21.8
649,2017-01,CUNDINAMARCA,CABRERA,10.656720430107528,4.5,16.7
650,2017-01,CUNDINAMARCA,CACHIPAY,18.6459587955626,14.8,24.9
651,2017-01,CUNDINAMARCA,CAPARRAPÍ,20.485079365079365,16.7,26.7
652,2017-01,CUNDINAMARCA,CARMEN DE CARUPA,11.844761904761905,1.6,21.1
653,2017-01,CUNDINAMARCA,EL COLEGIO,15.837142857142856,11.6,19.6
654,2017-01,CUNDINAMARCA,FUSAGASUGÁ,7.995993031358885,6.2,9.8
655,2017-01,CUNDINAMARCA,FÚQUENE,13.080382775119617,0.0,21.7
656,2017-01,CUNDINAMARCA,GIRARDOT,28.27913862718708,22.5,36.4
657,2017-01,CUNDINAMARCA,GUASCA,7.756182795698925,1.1,18.8
658,2017-01,CUNDINAMARCA,LA CALERA,11.105421146953404,0.4,25.8
659,2017-01,CUNDINAMARCA,LENGUAZAQUE,10.820607028753994,0.3,19.7
660,2017-01,CUNDINAMARCA,MOSQUERA,13.221076923076923,0.3,23.6
661,2017-01,CUNDINAMARCA,NEMOCÓN,12.424623803009576,0.0,22.8
662,2017-01,CUNDINAMARCA,PASCA,14.917250673854449,9.2,20.4
663,2017-01,CUNDINAMARCA,PUERTO SALGAR,26.678504672897198,22.1,35.5
664,2017-01,CUNDINAMARCA,QUEBRADANEGRA,22.646236559139783,16.3,33.0
665,2017-01,CUNDINAMARCA,SAN BERNARDO,16.806349206349207,8.3,25.7
666,2017-01,CUNDINAMARCA,SAN CAYETANO,11.671639784946237,4.3,19.1
667,2017-01,CUNDINAMARCA,SUBACHOQUE,10.453015873015872,4.3,18.9
668,2017-01,CUNDINAMARCA,TOCANCIPÁ,0.0,0.0,0.0
669,2017-01,CUNDINAMARCA,UBATÉ,12.873521505376344,2.0,22.8
670,2017-01,CUNDINAMARCA,VIANÍ,20.18401898734177,15.8,27.1
